country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year,generation
Italy,1992,female,55-74 years,466,6301632,,1315806985860,Silent
Italy,1992,male,15-24 years,298,4455004,,1315806985860,Generation X
Italy,1992,female,35-54 years,338,7543046,,1315806985860,Boomers
Italy,1992,female,25-34 years,111,4384585,,1315806985860,Boomers
Italy,1992,female,15-24 years,77,4305903,,1315806985860,Generation X
Italy,1992,male,5-14 years,12,3132377,,1315806985860,Millenials
Italy,1992,female,5-14 years,3,2998407,,1315806985860,Millenials
Italy,1993,male,75+ years,604,1367777,,1061445225791,G.I. Generation
Italy,1993,male,55-74 years,1104,5512083,,1061445225791,Silent
Italy,1993,male,35-54 years,957,7434885,,1061445225791,Boomers
Italy,1993,male,25-34 years,527,4493066,,1061445225791,Boomers
Italy,1993,female,75+ years,208,2384415,,1061445225791,G.I. Generation
Italy,1993,female,55-74 years,471,6444430,,1061445225791,Silent
Italy,1993,male,15-24 years,304,4351566,,1061445225791,Generation X
Italy,1993,female,35-54 years,303,7566353,,1061445225791,Boomers
Italy,1993,female,25-34 years,130,4440463,,1061445225791,Boomers
Italy,1993,female,15-24 years,59,4203518,,1061445225791,Generation X
Italy,1993,male,5-14 years,20,3037771,,1061445225791,Millenials
Italy,1993,female,5-14 years,10,2904196,,1061445225791,Millenials
Italy,1994,male,75+ years,585,1330197,,1095590833694,G.I. Generation
Italy,1994,male,55-74 years,1065,5661170,,1095590833694,Silent
Italy,1994,male,25-34 years,543,4550652,,1095590833694,Boomers
Italy,1994,male,35-54 years,883,7443880,,1095590833694,Boomers
Italy,1994,female,75+ years,215,2347862,,1095590833694,G.I. Generation
Italy,1994,male,15-24 years,313,4240786,,1095590833694,Generation X
Italy,1994,female,55-74 years,397,6614346,,1095590833694,Silent
Italy,1994,female,35-54 years,291,7570722,,1095590833694,Boomers
Italy,1994,female,25-34 years,140,4490477,,1095590833694,Boomers
Italy,1994,female,15-24 years,72,4097424,,1095590833694,Generation X
Italy,1994,male,5-14 years,22,2964838,,1095590833694,Millenials
Italy,1994,female,5-14 years,10,2830695,,1095590833694,Millenials
Italy,1995,male,75+ years,591,1323292,79.90%,1170787352906,G.I. Generation
Italy,1995,male,55-74 years,1078,5785158,79.90%,1170787352906,Silent
Italy,1995,male,35-54 years,960,7461480,79.90%,1170787352906,Boomers
Italy,1995,male,25-34 years,488,4594021,79.90%,1170787352906,Generation X
Italy,1995,female,75+ years,199,2353354,79.90%,1170787352906,G.I. Generation
Italy,1995,male,15-24 years,298,4104367,79.90%,1170787352906,Generation X
Italy,1995,female,55-74 years,445,6746565,79.90%,1170787352906,Silent
Italy,1995,female,35-54 years,310,7583976,79.90%,1170787352906,Boomers
Italy,1995,female,25-34 years,120,4531265,79.90%,1170787352906,Generation X
Italy,1995,female,15-24 years,64,3966396,79.90%,1170787352906,Generation X
Italy,1995,male,5-14 years,15,2912542,79.90%,1170787352906,Millenials
Italy,1995,female,5-14 years,1,2778756,79.90%,1170787352906,Millenials
Italy,1996,male,75+ years,536,1386235,,1308929351236,G.I. Generation
Italy,1996,male,55-74 years,1102,5838953,,1308929351236,Silent
Italy,1996,male,35-54 years,978,7486619,,1308929351236,Boomers
Italy,1996,male,25-34 years,520,4616462,,1308929351236,Generation X
Italy,1996,female,75+ years,228,2461140,,1308929351236,G.I. Generation
Italy,1996,male,15-24 years,310,3971830,,1308929351236,Generation X
Italy,1996,female,55-74 years,468,6779489,,1308929351236,Silent
Italy,1996,female,35-54 years,328,7604043,,1308929351236,Boomers
Italy,1996,female,25-34 years,136,4549138,,1308929351236,Generation X
Italy,1996,female,15-24 years,65,3838994,,1308929351236,Generation X
Italy,1996,male,5-14 years,12,2876055,,1308929351236,Millenials
Italy,1996,female,5-14 years,6,2741374,,1308929351236,Millenials
Italy,1997,male,75+ years,597,1445925,,1239050932242,G.I. Generation
Italy,1997,male,55-74 years,1185,5857550,,1239050932242,Silent
Italy,1997,male,35-54 years,910,7563091,,1239050932242,Boomers
Italy,1997,male,25-34 years,524,4630632,,1239050932242,Generation X
Italy,1997,male,15-24 years,326,3834091,,1239050932242,Generation X
Italy,1997,female,75+ years,207,2568613,,1239050932242,G.I. Generation
Italy,1997,female,55-74 years,407,6774055,,1239050932242,Silent
Italy,1997,female,35-54 years,302,7677844,,1239050932242,Boomers
Italy,1997,female,25-34 years,157,4559846,,1239050932242,Generation X
Italy,1997,female,15-24 years,68,3706781,,1239050932242,Generation X
Italy,1997,female,5-14 years,6,2712631,,1239050932242,Millenials
Italy,1997,male,5-14 years,5,2850418,,1239050932242,Millenials
Italy,1998,male,75+ years,646,1503452,,1266309245009,G.I. Generation
Italy,1998,male,55-74 years,1085,5869648,,1266309245009,Silent
Italy,1998,male,25-34 years,544,4629539,,1266309245009,Generation X
Italy,1998,male,35-54 years,884,7651146,,1266309245009,Boomers
Italy,1998,male,15-24 years,276,3704279,,1266309245009,Generation X
Italy,1998,female,75+ years,194,2671515,,1266309245009,G.I. Generation
Italy,1998,female,55-74 years,380,6760988,,1266309245009,Silent
Italy,1998,female,35-54 years,298,7764523,,1266309245009,Boomers
Italy,1998,female,25-34 years,116,4556072,,1266309245009,Generation X
Italy,1998,female,15-24 years,67,3582085,,1266309245009,Generation X
Italy,1998,male,5-14 years,13,2849559,,1266309245009,Millenials
Italy,1998,female,5-14 years,1,2707786,,1266309245009,Millenials
Italy,1999,male,75+ years,539,1560919,,1248563179203,G.I. Generation
Italy,1999,male,55-74 years,1009,5872907,,1248563179203,Silent
Italy,1999,male,35-54 years,833,7755269,,1248563179203,Boomers
Italy,1999,male,25-34 years,481,4605442,,1248563179203,Generation X
Italy,1999,male,15-24 years,240,3575658,,1248563179203,Generation X
Italy,1999,female,75+ years,179,2766417,,1248563179203,G.I. Generation
Italy,1999,female,55-74 years,366,6744737,,1248563179203,Silent
Italy,1999,female,35-54 years,280,7867989,,1248563179203,Boomers
Italy,1999,female,25-34 years,123,4534428,,1248563179203,Generation X
Italy,1999,female,15-24 years,57,3454363,,1248563179203,Generation X
Italy,1999,female,5-14 years,5,2700025,,1248563179203,Millenials
Italy,1999,male,5-14 years,3,2842373,,1248563179203,Millenials
Italy,2000,male,75+ years,557,1616673,82.90%,1141759996315,G.I. Generation
Italy,2000,male,55-74 years,893,5873893,82.90%,1141759996315,Silent
Italy,2000,male,35-54 years,914,7894559,82.90%,1141759996315,Boomers
Italy,2000,male,25-34 years,459,4551214,82.90%,1141759996315,Generation X
Italy,2000,female,75+ years,217,2855907,82.90%,1141759996315,G.I. Generation
Italy,2000,male,15-24 years,230,3445970,82.90%,1141759996315,Generation X
Italy,2000,female,55-74 years,339,6724867,82.90%,1141759996315,Silent
Italy,2000,female,35-54 years,313,8005044,82.90%,1141759996315,Boomers
Italy,2000,female,25-34 years,124,4486391,82.90%,1141759996315,Generation X
Italy,2000,female,15-24 years,51,3324191,82.90%,1141759996315,Generation X
Italy,2000,male,5-14 years,9,2832205,82.90%,1141759996315,Millenials
Italy,2000,female,5-14 years,2,2688032,82.90%,1141759996315,Millenials
Italy,2001,male,75+ years,560,1675192,,1162317852349,Silent
Italy,2001,male,55-74 years,916,5867231,,1162317852349,Silent
Italy,2001,male,35-54 years,890,8038314,,1162317852349,Boomers
Italy,2001,male,25-34 years,457,4489621,,1162317852349,Generation X
Italy,2001,male,15-24 years,216,3335758,,1162317852349,Millenials
Italy,2001,female,75+ years,178,2950086,,1162317852349,Silent
Italy,2001,female,55-74 years,358,6692631,,1162317852349,Silent
Italy,2001,female,35-54 years,300,8147857,,1162317852349,Boomers
Italy,2001,female,25-34 years,99,4430014,,1162317852349,Generation X
Italy,2001,female,15-24 years,42,3212330,,1162317852349,Millenials
Italy,2001,male,5-14 years,11,2820719,,1162317852349,Millenials
Italy,2001,female,5-14 years,3,2674091,,1162317852349,Millenials
Italy,2002,male,75+ years,562,1761131,,1266510634293,Silent
Italy,2002,male,55-74 years,945,5974353,,1266510634293,Silent
Italy,2002,male,35-54 years,949,8173149,,1266510634293,Boomers
Italy,2002,male,25-34 years,475,4396666,,1266510634293,Generation X
Italy,2002,male,15-24 years,208,3197550,,1266510634293,Millenials
Italy,2002,female,75+ years,180,3107879,,1266510634293,Silent
Italy,2002,female,55-74 years,323,6785890,,1266510634293,Silent
Italy,2002,female,35-54 years,277,8243211,,1266510634293,Boomers
Italy,2002,female,25-34 years,92,4321886,,1266510634293,Generation X
Italy,2002,female,15-24 years,47,3067858,,1266510634293,Millenials
Italy,2002,male,5-14 years,6,2823980,,1266510634293,Millenials
Italy,2002,female,5-14 years,5,2673289,,1266510634293,Millenials
Italy,2003,male,75+ years,612,1829091,,1569649661400,Silent
Italy,2003,male,55-74 years,904,6071347,,1569649661400,Silent
Italy,2003,male,35-54 years,951,8301977,,1569649661400,Boomers
Italy,2003,male,25-34 years,411,4369896,,1569649661400,Generation X
Italy,2003,female,75+ years,200,3206881,,1569649661400,Silent
Italy,2003,male,15-24 years,194,3148851,,1569649661400,Millenials
Italy,2003,female,55-74 years,340,6855153,,1569649661400,Silent
Italy,2003,female,35-54 years,306,8361833,,1569649661400,Boomers
Italy,2003,female,25-34 years,108,4280768,,1569649661400,Generation X
Italy,2003,female,15-24 years,39,3009624,,1569649661400,Millenials
Italy,2003,male,5-14 years,6,2828021,,1569649661400,Millenials
Italy,2003,female,5-14 years,4,2674128,,1569649661400,Millenials
Italy,2004,male,75+ years,594,1875176,,1798314750435,Silent
Italy,2004,male,55-74 years,907,6151811,,1798314750435,Silent
Italy,2004,male,35-54 years,937,8349945,,1798314750435,Boomers
Italy,2004,male,25-34 years,443,4291800,,1798314750435,Generation X
Italy,2004,female,75+ years,193,3248044,,1798314750435,Silent
Italy,2004,male,15-24 years,162,3085546,,1798314750435,Millenials
Italy,2004,female,55-74 years,303,6894582,,1798314750435,Silent
Italy,2004,female,35-54 years,285,8455011,,1798314750435,Boomers
Italy,2004,female,25-34 years,107,4225557,,1798314750435,Generation X
Italy,2004,female,15-24 years,48,2949057,,1798314750435,Millenials
Italy,2004,female,5-14 years,4,2655835,,1798314750435,Millenials
Italy,2004,male,5-14 years,3,2805792,,1798314750435,Millenials
Italy,2005,male,75+ years,512,1945546,85.60%,1852661982341,Silent
Italy,2005,male,55-74 years,871,6210417,85.60%,1852661982341,Silent
Italy,2005,male,35-54 years,899,8462486,85.60%,1852661982341,Boomers
Italy,2005,male,25-34 years,343,4212476,85.60%,1852661982341,Generation X
Italy,2005,female,75+ years,190,3344358,85.60%,1852661982341,Silent
Italy,2005,male,15-24 years,170,3051710,85.60%,1852661982341,Millenials
Italy,2005,female,55-74 years,336,6930686,85.60%,1852661982341,Silent
Italy,2005,female,35-54 years,265,8562377,85.60%,1852661982341,Boomers
Italy,2005,female,25-34 years,105,4143699,85.60%,1852661982341,Generation X
Italy,2005,female,15-24 years,41,2915662,85.60%,1852661982341,Millenials
Italy,2005,male,5-14 years,8,2809032,85.60%,1852661982341,Millenials
Italy,2005,female,5-14 years,2,2656241,85.60%,1852661982341,Millenials
Italy,2006,male,75+ years,595,2033182,,1942633797516,Silent
Italy,2006,male,55-74 years,868,6276820,,1942633797516,Silent
Italy,2006,male,35-54 years,885,8738642,,1942633797516,Boomers
Italy,2006,male,25-34 years,344,4203703,,1942633797516,Generation X
Italy,2006,male,15-24 years,145,3102361,,1942633797516,Millenials
Italy,2006,female,75+ years,160,3483117,,1942633797516,Silent
Italy,2006,female,55-74 years,274,6982799,,1942633797516,Silent
Italy,2006,female,35-54 years,298,8755013,,1942633797516,Boomers
Italy,2006,female,25-34 years,86,4103825,,1942633797516,Generation X
Italy,2006,female,15-24 years,41,2959122,,1942633797516,Millenials
Italy,2006,male,5-14 years,4,2849710,,1942633797516,Millenials
Italy,2006,female,5-14 years,0,2692378,,1942633797516,Millenials
Italy,2007,male,75+ years,596,2102301,,2203053380783,Silent
Italy,2007,male,55-74 years,885,6332745,,2203053380783,Silent
Italy,2007,male,35-54 years,883,8888038,,2203053380783,Boomers
Italy,2007,male,25-34 years,354,4114889,,2203053380783,Generation X
Italy,2007,male,15-24 years,170,3105574,,2203053380783,Millenials
Italy,2007,female,75+ years,171,3568393,,2203053380783,Silent
Italy,2007,female,55-74 years,274,7020728,,2203053380783,Silent
Italy,2007,female,35-54 years,295,8909678,,2203053380783,Boomers
Italy,2007,female,25-34 years,84,4028413,,2203053380783,Generation X
Italy,2007,female,15-24 years,36,2960065,,2203053380783,Millenials
Italy,2007,male,5-14 years,5,2855123,,2203053380783,Generation Z
Italy,2007,female,5-14 years,4,2697631,,2203053380783,Generation Z
Italy,2008,male,75+ years,569,2165568,,2390729163615,Silent
Italy,2008,male,55-74 years,917,6381620,,2390729163615,Silent
Italy,2008,male,35-54 years,986,9030331,,2390729163615,Boomers
Italy,2008,male,25-34 years,362,4036299,,2390729163615,Generation X
Italy,2008,male,15-24 years,161,3118926,,2390729163615,Millenials
Italy,2008,female,75+ years,163,3640837,,2390729163615,Silent
Italy,2008,female,55-74 years,313,7058147,,2390729163615,Silent
Italy,2008,female,35-54 years,295,9072205,,2390729163615,Boomers
Italy,2008,female,25-34 years,97,3960976,,2390729163615,Generation X
Italy,2008,female,15-24 years,36,2969403,,2390729163615,Millenials
Italy,2008,female,5-14 years,3,2708656,,2390729163615,Generation Z
Italy,2008,male,5-14 years,2,2866857,,2390729163615,Generation Z
Italy,2009,male,75+ years,615,2229662,,2185160183384,Silent
Italy,2009,male,55-74 years,938,6434262,,2185160183384,Silent
Italy,2009,male,35-54 years,1058,9147783,,2185160183384,Boomers
Italy,2009,male,25-34 years,332,3939821,,2185160183384,Generation X
Italy,2009,male,15-24 years,144,3121458,,2185160183384,Millenials
Italy,2009,female,55-74 years,289,7103819,,2185160183384,Silent
Italy,2009,female,75+ years,149,3710834,,2185160183384,Silent
Italy,2009,female,35-54 years,329,9209165,,2185160183384,Boomers
Italy,2009,female,25-34 years,70,3872976,,2185160183384,Generation X
Italy,2009,female,15-24 years,42,2969603,,2185160183384,Millenials
Italy,2009,male,5-14 years,6,2886464,,2185160183384,Generation Z
Italy,2009,female,5-14 years,2,2725983,,2185160183384,Generation Z
Italy,2010,male,75+ years,591,2295316,86.90%,2125058244243,Silent
Italy,2010,male,55-74 years,944,6491779,86.90%,2125058244243,Silent
Italy,2010,male,35-54 years,1098,9238959,86.90%,2125058244243,Generation X
Italy,2010,male,25-34 years,341,3839282,86.90%,2125058244243,Generation X
Italy,2010,male,15-24 years,144,3116429,86.90%,2125058244243,Millenials
Italy,2010,female,75+ years,161,3782232,86.90%,2125058244243,Silent
Italy,2010,female,55-74 years,294,7158216,86.90%,2125058244243,Silent
Italy,2010,female,35-54 years,292,9323044,86.90%,2125058244243,Generation X
Italy,2010,female,25-34 years,82,3781490,86.90%,2125058244243,Generation X
Italy,2010,female,15-24 years,31,2961065,86.90%,2125058244243,Millenials
Italy,2010,male,5-14 years,10,2906335,86.90%,2125058244243,Generation Z
Italy,2010,female,5-14 years,1,2743696,86.90%,2125058244243,Generation Z
Italy,2011,male,75+ years,664,2321431,87.30%,2276292404601,Silent
Italy,2011,male,55-74 years,1000,6475532,87.30%,2276292404601,Boomers
Italy,2011,male,35-54 years,1137,9024678,87.30%,2276292404601,Generation X
Italy,2011,male,25-34 years,316,3578660,87.30%,2276292404601,Millenials
Italy,2011,male,15-24 years,169,3033825,87.30%,2276292404601,Millenials
Italy,2011,female,75+ years,162,3786565,87.30%,2276292404601,Silent
Italy,2011,female,55-74 years,294,7136949,87.30%,2276292404601,Boomers
Italy,2011,female,35-54 years,303,9218793,87.30%,2276292404601,Generation X
Italy,2011,female,25-34 years,59,3576333,87.30%,2276292404601,Millenials
Italy,2011,female,15-24 years,43,2887985,87.30%,2276292404601,Millenials
Italy,2011,male,5-14 years,4,2864380,87.30%,2276292404601,Generation Z
Italy,2011,female,5-14 years,2,2705018,87.30%,2276292404601,Generation Z
Italy,2012,male,75+ years,604,2382354,87.20%,2072823157060,Silent
Italy,2012,male,55-74 years,993,6523579,87.20%,2072823157060,Boomers
Italy,2012,male,35-54 years,1215,9068194,87.20%,2072823157060,Generation X
Italy,2012,male,25-34 years,329,3519920,87.20%,2072823157060,Millenials
Italy,2012,male,15-24 years,179,3031610,87.20%,2072823157060,Millenials
